,station,location,Temp,do,ph,co,bod,na,FECAL COLIFORM (MPN/100ml),tc,npH,ndo,nco,nbdo,nec,nna,wph,wdo,wbdo,wec,wna,wco,wqi
283,3184,"RIVER SAL AT ORLIM BRIDGE, ORLIM",30.6,5.2,7.1,306.0,2.6,0.34,1411,1525.0,100,80,40,100,0,100,16.5,22.480000000000004,23.400000000000002,0.0,2.8000000000000003,11.240000000000002,76.42000000000002
284,3190,RIVER SINQUERIM (CANDOLIM SIDE NEAR BRIDGE),30.3,5.6,7.7,40.0,1.5,0.07,4153,7130.0,100,80,40,100,100,100,16.5,22.480000000000004,23.400000000000002,0.8999999999999999,2.8000000000000003,11.240000000000002,77.32000000000002
285,3191,RIVER SINQUERIM NEAR NERUL TEMPLE,30.4,5.5,7.7,40.0,1.5,0.08,7086,12282.0,100,80,0,100,100,100,16.5,22.480000000000004,23.400000000000002,0.8999999999999999,2.8000000000000003,0.0,66.08000000000001
286,1547,"RIVER TALPONA AT CANACONA, GOA",29.6,6.9,6.7,63.0,0.9,0.21,691,1132.0,60,100,40,100,100,100,9.9,28.1,23.400000000000002,0.8999999999999999,2.8000000000000003,11.240000000000002,76.34
287,3188,RIVER TIRACOL AT TIRACOL,29.6,6.3,7.6,227.0,1.7,0.08,3622,3612.0,100,100,40,100,40,100,16.5,28.1,23.400000000000002,0.36,2.8000000000000003,11.240000000000002,82.4
288,1544,"RIVER VALVANT AT SANKLI NAN BICHOLIM, GOA",29.5,7.1,6.6,68.0,1.1,0.13,4124,8167.0,40,100,40,100,100,100,6.6000000000000005,28.1,23.400000000000002,0.8999999999999999,2.8000000000000003,11.240000000000002,73.04
289,2651,"AMBA RIVER AT D/S OF WAKEN BRIDGENANU/S OF JS PETROCHEMICALS, WAKENPHATA, ROHA",26.7,6.9,7.7,121.0,3.3,1.0,77,163.0,100,100,60,80,80,100,16.5,28.1,18.720000000000002,0.72,2.8000000000000003,16.860000000000003,83.7
290,1461,"BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS), MAHARASHTRA",29.3,7.2,8.2,112.0,3.3,1.0,39,94.0,100,100,60,80,80,100,16.5,28.1,18.720000000000002,0.72,2.8000000000000003,16.860000000000003,83.7
291,2653,"BHATSA RIVER AT D/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR, THANE",28.0,6.9,7.7,103.0,3.7,0.57,48,103.0,100,100,60,80,80,100,16.5,28.1,18.720000000000002,0.72,2.8000000000000003,16.860000000000003,83.7
292,2654,"BHATSA RIVER AT U/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR, THANE",28.2,6.9,7.6,104.0,3.5,0.75,37,79.0,100,100,60,80,80,100,16.5,28.1,18.720000000000002,0.72,2.8000000000000003,16.860000000000003,83.7
293,1092,"KALU AT ATALE VILLAGE, MAHARASHTRA",26.5,6.4,7.4,1003.0,4.3,2.89,524,753.0,100,100,40,80,0,100,16.5,28.1,18.720000000000002,0.0,2.8000000000000003,11.240000000000002,77.36000000000001
294,2670,"KAN RIVER, NEAR SAKRI WATER WORKS, SAKRI, DHULE.",20.7,6.3,8.3,408.0,2.7,1.58,64,157.0,100,100,60,100,0,100,16.5,28.1,23.400000000000002,0.0,2.8000000000000003,16.860000000000003,87.66
295,1152,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",27.2,6.7,7.8,105.0,3.6,1.0,43,89.0,100,100,60,80,80,100,16.5,28.1,18.720000000000002,0.72,2.8000000000000003,16.860000000000003,83.7
296,2198,KUNDALIKA RIVER AT ARE KHURD ( SALINE ZONE ),27.5,6.3,7.6,209.0,4.4,1.86,48,98.0,100,100,60,80,60,100,16.5,28.1,18.720000000000002,0.5399999999999999,2.8000000000000003,16.860000000000003,83.52000000000001
297,2671,"KUNDALIKA RIVER NEAR SALAV BRIDGE (SALINA ZONE), SALAV, ROHA, RAIGAD",26.0,5.9,7.6,13768.0,5.0,1.79,166,300.0,100,80,60,80,0,100,16.5,22.480000000000004,18.720000000000002,0.0,2.8000000000000003,16.860000000000003,77.36
298,2672,"KUNDALIKA RIVER AT DHATAV AT JACKWELL (DRINKING WATER  PUMPING STATIONNANSWEET ZONE), ROHA",26.5,7.3,7.7,86.0,3.2,1.0,50,93.0,100,100,60,80,80,100,16.5,28.1,18.720000000000002,0.72,2.8000000000000003,16.860000000000003,83.7
299,2168,MITHI RIVER,27.0,3.6,7.4,6487.0,30.5,1.5,534,745.0,100,40,40,60,0,100,16.5,11.240000000000002,14.040000000000001,0.0,2.8000000000000003,11.240000000000002,55.82
300,2676,"MUCHKUNDI RIVER AT  WAKED,RATNAGIRI, NEAR M/S ASAHI INDIA GLASS LTD., LANJA, RATNAGIRI.",27.3,6.3,8.3,999.0,3.3,1.78,4,112.0,100,100,60,80,0,100,16.5,28.1,18.720000000000002,0.0,2.8000000000000003,16.860000000000003,82.98
301,1151,"PATALGANGA AT SHILPHATA, MAHARASHTRA",28.7,7.2,7.7,125.0,3.3,1.0,39,89.0,100,100,60,80,80,100,16.5,28.1,18.720000000000002,0.72,2.8000000000000003,16.860000000000003,83.7
302,1462,"PATALGANGA NEAR INTAKE OF MIDC W/W, MAHARASHTRA",28.4,7.1,7.5,127.0,3.4,4.4,17,63.0,100,100,60,80,80,100,16.5,28.1,18.720000000000002,0.72,2.8000000000000003,16.860000000000003,83.7
303,2685,"PATALGANGA RIVER AT D/S OF KHARPADA BRIDGE, RAIGAD.",28.7,7.1,7.4,5300.0,38.0,1.0,388,667.0,100,100,40,60,0,100,16.5,28.1,14.040000000000001,0.0,2.8000000000000003,11.240000000000002,72.68
304,2686,"PATALGANGA RIVER AT VYAL PUMP HOUSE , KHALAPUR, RAIGAD.",28.7,7.2,7.6,127.0,3.2,1.0,22,51.0,100,100,60,80,80,100,16.5,28.1,18.720000000000002,0.72,2.8000000000000003,16.860000000000003,83.7
305,2687,"PATALGANGA RIVER AT KHALAPUR PUMPING STATION, KHALAPUR, RAIGAD.",28.7,7.0,7.6,126.0,3.3,1.0,20,63.0,100,100,60,80,80,100,16.5,28.1,18.720000000000002,0.72,2.8000000000000003,16.860000000000003,83.7
306,2688,"PATALGANGA RIVER AT SAVROLI BRIDGE, KHALAPUR, RAIGAD.",28.7,7.2,7.6,126.0,3.4,1.89,29,64.0,100,100,60,80,80,100,16.5,28.1,18.720000000000002,0.72,2.8000000000000003,16.860000000000003,83.7
307,2689,"PATALGANGA RIVER AT GAGANGIRI MAHARAJ TEMPLE, KHOPOLI, RAIGAD.",28.7,7.1,7.8,112.0,3.2,0.63,43,88.0,100,100,60,80,80,100,16.5,28.1,18.720000000000002,0.72,2.8000000000000003,16.860000000000003,83.7
308,2199,SAVITRI RIVER AT OVALE VILLAGE.,29.3,6.8,7.7,9590.0,3.6,4.57,3,124.0,100,100,60,80,0,100,16.5,28.1,18.720000000000002,0.0,2.8000000000000003,16.860000000000003,82.98
309,2701,"SAVITRI RIVER JACKWELL AT UPSA KENDRE, NANGALWADI, MAHAD, RAIGAD",28.3,6.8,7.4,174.0,3.7,2.26,4,124.0,100,100,60,80,60,100,16.5,28.1,18.720000000000002,0.5399999999999999,2.8000000000000003,16.860000000000003,83.52000000000001
310,2702,"SAVITRI RIVER AT SHEDAV DOH, MAHAD,RAIGAD",28.7,6.8,7.6,2572.0,3.3,4.22,4,118.0,100,100,60,80,0,100,16.5,28.1,18.720000000000002,0.0,2.8000000000000003,16.860000000000003,82.98
311,2703,"SAVITRI RIVER AT DADLI BRIDGE, DADLI, MAHAD, RAIGADH",29.2,6.7,7.8,6030.0,4.4,4.78,4,138.0,100,100,60,80,0,100,16.5,28.1,18.720000000000002,0.0,2.8000000000000003,16.860000000000003,82.98
312,2704,"SAVITRI RIVER AT MUTHAVALI VILLAGE, MAHAD, RAIGADH",28.7,6.8,7.7,7207.0,3.9,4.25,3,120.0,100,100,60,80,0,100,16.5,28.1,18.720000000000002,0.0,2.8000000000000003,16.860000000000003,82.98
313,2706,"SURYA RIVER, U/S OF SURYA DAM, DHAMMI, VIKRAMGAD, THANE",27.2,6.8,8.1,167.0,3.8,1.0,32,85.0,100,100,60,80,60,100,16.5,28.1,18.720000000000002,0.5399999999999999,2.8000000000000003,16.860000000000003,83.52000000000001
314,2707,"SURYA RIVER AT MIDC PUMPING STATION, GARVASHET, PALGHAR, THANE",27.2,6.8,8.0,173.0,3.5,1.0,53,98.0,100,100,60,80,60,100,16.5,28.1,18.720000000000002,0.5399999999999999,2.8000000000000003,16.860000000000003,83.52000000000001
315,2708,"SURYA RIVER AT INTAKE OF VASAINANVIRAR W/S SCHEME, MASVAN, PALGHAR, THANE",27.2,7.0,8.0,168.0,3.6,1.0,44,83.0,100,100,60,80,60,100,16.5,28.1,18.720000000000002,0.5399999999999999,2.8000000000000003,16.860000000000003,83.52000000000001
316,2709,"TANSA RIVER NEAR ROAD BRIDGE, VILLAGE DAKEWALI, WADA, THANE",28.0,6.9,7.9,131.0,3.5,0.75,41,96.0,100,100,60,80,80,100,16.5,28.1,18.720000000000002,0.72,2.8000000000000003,16.860000000000003,83.7
317,1094,"ULHAS AT U/S OF BADLAPUR, MAHARASHTRA",26.2,7.0,7.6,125.0,3.5,0.6,33,63.0,100,100,60,80,80,100,16.5,28.1,18.720000000000002,0.72,2.8000000000000003,16.860000000000003,83.7
318,2162,ULHAS RIVER ATJAMBHUL WATER WORKS.,26.2,7.2,7.5,132.0,3.3,0.9,38,88.0,100,100,60,80,80,100,16.5,28.1,18.720000000000002,0.72,2.8000000000000003,16.860000000000003,83.7
319,2712,"VAITARNA RIVER NEAR ROAD BRIDGE, GANDHARE VILLAGE, WADA, THANE.",28.2,7.2,7.7,119.0,3.3,1.0,35,68.0,100,100,60,80,80,100,16.5,28.1,18.720000000000002,0.72,2.8000000000000003,16.860000000000003,83.7
320,2164,VASHISTI RIVER AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,24.5,6.9,7.5,159.0,2.8,1.0,3,82.0,100,100,60,100,60,100,16.5,28.1,23.400000000000002,0.5399999999999999,2.8000000000000003,16.860000000000003,88.2
321,2713,"VASHISHTI RIVER AT D/S OF THREE M PAPER MILLS NEAR CHIPLUN WATER INTAKE JACKWELL, KHERDI, RATNAGIRI",24.5,6.7,7.7,141.0,3.3,3.0,4,90.0,100,100,60,80,80,100,16.5,28.1,18.720000000000002,0.72,2.8000000000000003,16.860000000000003,83.7
322,2714,"VASHISHTI RIVER AT U/S OF POPHALI NEAR KONPHANSAWANE BRIDGE, CHIPLUN, RATNAGIRI",24.5,7.3,7.7,132.0,2.9,2.0,3,88.0,100,100,60,100,80,100,16.5,28.1,23.400000000000002,0.72,2.8000000000000003,16.860000000000003,88.38
323,1342,"ACHENKOIL AT THUMPAMON, KERALA",24.0,6.4,7.3,76.0,1.7,0.62,199,788.0,100,100,40,100,80,100,16.5,28.1,23.400000000000002,0.72,2.8000000000000003,11.240000000000002,82.75999999999999
324,1443,"ACHENKOIL AT CHENNITHULA, KERALA",24.9,6.0,7.1,85.0,1.7,0.53,262,538.0,100,100,40,100,80,100,16.5,28.1,23.400000000000002,0.72,2.8000000000000003,11.240000000000002,82.75999999999999
325,3465,"ACHENKOIL AT KALLARAKADAVU, PATHANAMTHITTA",24.3,6.3,7.1,69.0,1.3,0.57,248,593.0,100,100,40,100,100,100,16.5,28.1,23.400000000000002,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94
326,3466,"ACHENKOIL AT PANDALAM (NEAR AYYAPPA TEMPLE), PATHANAMTHITTA",24.8,6.5,7.3,76.0,1.6,0.55,226,545.0,100,100,40,100,80,100,16.5,28.1,23.400000000000002,0.72,2.8000000000000003,11.240000000000002,82.75999999999999
327,2297,R ANCHARAKANDY AT MERUVAMBA,26.4,6.7,6.6,60.0,1.2,0.34,228,435.0,40,100,60,100,100,100,6.6000000000000005,28.1,23.400000000000002,0.8999999999999999,2.8000000000000003,16.860000000000003,78.66000000000001
328,2319,R ANCHARAKANDY AT MERUVAMBA,27.0,7.0,6.6,3544.0,1.5,0.37,208,435.0,40,100,60,100,0,100,6.6000000000000005,28.1,23.400000000000002,0.0,2.8000000000000003,16.860000000000003,77.76
329,2286,R AYROOR AT AYROOR BRIDGE,26.6,6.7,7.3,51.0,0.8,0.35,547,1567.0,100,100,40,100,100,100,16.5,28.1,23.400000000000002,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94
330,2331,R BHARATHAPUZHA AT KUTTIPPURAM,28.6,6.9,7.7,107.0,0.7,0.46,255,443.0,100,100,60,100,80,100,16.5,28.1,23.400000000000002,0.72,2.8000000000000003,16.860000000000003,88.38
331,2332,R BHARATHAPUZHA AT PATTAMBI,28.8,6.7,7.9,173.0,0.9,0.56,191,426.0,100,100,60,100,60,100,16.5,28.1,23.400000000000002,0.5399999999999999,2.8000000000000003,16.860000000000003,88.2
332,1154,"CHALAKUDY AT PULICKALKANANDAVU, KERALA",28.0,5.6,6.9,126.0,1.2,0.67,266,990.0,80,80,40,100,80,100,13.200000000000001,22.480000000000004,23.400000000000002,0.72,2.8000000000000003,11.240000000000002,73.84
333,20,"CHALIYAR AT KOOLIMADU, KERALA",27.4,7.3,7.4,70.0,0.8,0.31,2984,4208.0,100,100,40,100,100,100,16.5,28.1,23.400000000000002,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94
334,21,"CHALIYAR AT CHUNGAPALLY, KERALA",27.5,6.9,7.4,12754.0,0.8,0.29,1807,2557.0,100,100,40,100,0,100,16.5,28.1,23.400000000000002,0.0,2.8000000000000003,11.240000000000002,82.03999999999999
335,3464,"CHALIYAR AT NILAMBUR, MALAPPURAM",26.8,7.1,7.4,80.0,0.6,0.5,1921,2831.0,100,100,40,100,80,100,16.5,28.1,23.400000000000002,0.72,2.8000000000000003,11.240000000000002,82.75999999999999
336,1572,"CHANDRAGIRI AT PADIYATHADKA, KERALA",30.0,7.2,6.9,62.0,1.3,0.11,33,150.0,80,100,60,100,100,100,13.200000000000001,28.1,23.400000000000002,0.8999999999999999,2.8000000000000003,16.860000000000003,85.26
337,1573,"CHITRAPUZHA AT IRUMPANAM, KERALA",28.8,3.4,6.7,2965.0,2.3,1.11,271,1236.0,60,40,40,100,0,100,9.9,11.240000000000002,23.400000000000002,0.0,2.8000000000000003,11.240000000000002,58.580000000000005
338,2295,R CORAPUZHA AT KANAYANKODE,27.4,6.1,7.2,15871.0,0.9,0.25,1667,2975.0,100,100,40,100,0,100,16.5,28.1,23.400000000000002,0.0,2.8000000000000003,11.240000000000002,82.03999999999999
339,1564,"R ITHIKKARA AT AYUR, KERALA",24.8,6.4,7.2,120.0,1.9,0.77,258,618.0,100,100,40,100,80,100,16.5,28.1,23.400000000000002,0.72,2.8000000000000003,11.240000000000002,82.75999999999999
340,2287,R ITHIKKARA AT ITHIKKARA,23.6,6.2,7.2,7448.0,2.0,1.01,184,483.0,100,100,60,100,0,100,16.5,28.1,23.400000000000002,0.0,2.8000000000000003,16.860000000000003,87.66
341,1566,"R KADALUNDI AT THIRURANGADY, KERALA",29.8,6.6,6.9,77.0,1.6,0.29,264,756.0,80,100,40,100,80,100,13.200000000000001,28.1,23.400000000000002,0.72,2.8000000000000003,11.240000000000002,79.46000000000001
342,2293,R KADALUNDI AT HAJIRAPPALLY,30.2,6.8,7.0,72.0,1.7,0.2,249,785.0,100,100,40,100,100,100,16.5,28.1,23.400000000000002,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94
343,2337,R KADAMBAYAR AT BRAHMAPURAM,28.2,2.9,6.7,305.0,2.2,1.28,403,1623.0,60,0,40,100,0,100,9.9,0.0,23.400000000000002,0.0,2.8000000000000003,11.240000000000002,47.34
344,2338,R KADAMBAYAR AT MANCKAKADAVU,27.7,3.0,6.6,86.0,2.0,0.39,357,1319.0,40,40,40,100,80,100,6.6000000000000005,11.240000000000002,23.400000000000002,0.72,2.8000000000000003,11.240000000000002,56.00000000000001
345,42,"KALLADA AT PERUMTHOTTAMKADAVU, PUNALOOR, KERALA",23.9,6.7,7.1,79.0,1.6,0.34,313,738.0,100,100,40,100,80,100,16.5,28.1,23.400000000000002,0.72,2.8000000000000003,11.240000000000002,82.75999999999999
346,2294,R KALLAI AT KALLAI BRIDGE,27.4,3.6,7.3,32790.0,2.6,0.59,64259,112867.0,100,40,0,100,0,100,16.5,11.240000000000002,23.400000000000002,0.0,2.8000000000000003,0.0,53.94
347,3460,"KALPATHI PUZHA AT KALPATHI, PALAKKAD",27.8,6.1,7.8,2905.0,1.3,0.54,422,997.0,100,100,40,100,0,100,16.5,28.1,23.400000000000002,0.0,2.8000000000000003,11.240000000000002,82.03999999999999
348,3458,KARAPUZHA DAM AT WAYANAD,26.4,6.9,7.4,112.0,0.5,0.35,50,67.0,100,100,60,100,80,100,16.5,28.1,23.400000000000002,0.72,2.8000000000000003,16.860000000000003,88.38
349,1571,"R KARINGODE AT KAKKADAVU,  KERALA",29.6,7.0,6.9,51.0,1.1,0.18,44,317.0,80,100,60,100,100,100,13.200000000000001,28.1,23.400000000000002,0.8999999999999999,2.8000000000000003,16.860000000000003,85.26
350,1155,"KARAMANA AT MOONNATTUMUKKU, KERALA",27.0,3.1,7.2,1416.0,13.2,4.41,2992,19917.0,100,40,0,60,0,100,16.5,11.240000000000002,14.040000000000001,0.0,2.8000000000000003,0.0,44.58
351,3471,"RIVER KARAMANA AT ARUVIKARA, THIRUVANANTHAPURAM",26.3,7.0,7.1,30.0,0.5,0.32,211,496.0,100,100,60,100,100,100,16.5,28.1,23.400000000000002,0.8999999999999999,2.8000000000000003,16.860000000000003,88.56
352,2289,R KARUVANNURR AT KARUVANNUR BRIDGE,30.0,6.1,7.0,59.0,1.8,0.58,89,282.0,100,100,60,100,100,100,16.5,28.1,23.400000000000002,0.8999999999999999,2.8000000000000003,16.860000000000003,88.56
353,2301,R KAVVAI AT KUTTIYOL PALAM,28.0,6.0,6.4,61.0,2.1,0.28,87,300.0,0,100,60,100,100,100,0.0,28.1,23.400000000000002,0.8999999999999999,2.8000000000000003,16.860000000000003,72.06
354,2291,R KEECHERI AT VADAKKANCHERY BRIDGE,30.1,6.3,7.0,105.0,2.8,0.37,142,543.0,100,100,40,100,80,100,16.5,28.1,23.400000000000002,0.72,2.8000000000000003,11.240000000000002,82.75999999999999
355,2326,R KORAYAR AT KANJIKODE,27.9,6.9,8.1,502.0,0.9,0.72,382,615.0,100,100,40,100,0,100,16.5,28.1,23.400000000000002,0.0,2.8000000000000003,11.240000000000002,82.03999999999999
356,1569,"R KUPPAM AT THALIPARAMBA, KERALA",27.0,5.9,6.7,14662.0,1.5,0.52,144,377.0,60,80,60,100,0,100,9.9,22.480000000000004,23.400000000000002,0.0,2.8000000000000003,16.860000000000003,75.44
357,2298,R KUPPAM AT RAYAROM,26.0,7.8,6.8,49.0,1.4,0.3,122,319.0,80,100,60,100,100,100,13.200000000000001,28.1,23.400000000000002,0.8999999999999999,2.8000000000000003,16.860000000000003,85.26
358,1567,"R KUTTIYADE AT KUTTIYADY ESTATE, KERALA",27.7,7.1,7.4,380.0,1.0,0.14,1527,66382.0,100,100,0,100,0,100,16.5,28.1,23.400000000000002,0.0,2.8000000000000003,0.0,70.8
359,1568,"R MAHE AT VALAYAM, KERALA",27.1,7.3,7.2,67.0,0.9,0.38,6490,3471.0,100,100,40,100,100,100,16.5,28.1,23.400000000000002,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94
360,2285,R MAMOM AT MAMOM BRIDGE,26.5,6.2,7.2,51.0,0.8,0.23,331,942.0,100,100,40,100,100,100,16.5,28.1,23.400000000000002,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94
361,1340,"MANIMALA  AT KALLOOPARA, KERALA",28.5,7.2,6.8,69.0,1.2,0.45,706,941.0,80,100,40,100,100,100,13.200000000000001,28.1,23.400000000000002,0.8999999999999999,2.8000000000000003,11.240000000000002,79.64000000000001
362,1384,"MANIMALA AT THONDRA, KERALA",28.7,6.9,6.7,75.0,2.5,0.4,526,701.0,60,100,40,100,100,100,9.9,28.1,23.400000000000002,0.8999999999999999,2.8000000000000003,11.240000000000002,76.34
363,3459,"MANIYANKODE PUZHA AT MANIYANKODE BRIDGE, WAYANAD",25.7,6.3,7.4,113.0,0.6,0.88,98,128.0,100,100,60,100,80,100,16.5,28.1,23.400000000000002,0.72,2.8000000000000003,16.860000000000003,88.38
364,2307,R MANJESWAR AT BAJRAKKARA BR.,29.3,7.6,6.8,79.0,1.6,0.31,48,109.0,80,100,60,100,80,100,13.200000000000001,28.1,23.400000000000002,0.72,2.8000000000000003,16.860000000000003,85.08
365,1339,"MEENACHIL AT KIDANGOOR, KERALA",27.0,7.0,7.2,57.0,0.6,0.46,2117,3558.0,100,100,40,100,100,100,16.5,28.1,23.400000000000002,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94
366,2304,R MOGRAL AT MOGRAL BR.,30.9,5.9,7.0,22576.0,1.5,0.35,42,253.0,100,80,60,100,0,100,16.5,22.480000000000004,23.400000000000002,0.0,2.8000000000000003,16.860000000000003,82.04
367,43,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",27.1,6.8,7.2,105.0,0.6,0.39,1200,2392.0,100,100,40,100,80,100,16.5,28.1,23.400000000000002,0.72,2.8000000000000003,11.240000000000002,82.75999999999999
368,2302,R NEELASWARAM AT NAMBIARKAL DAM,30.3,6.3,6.7,2315.0,1.3,0.17,55,278.0,60,100,60,100,0,100,9.9,28.1,23.400000000000002,0.0,2.8000000000000003,16.860000000000003,81.06
369,1570,"R NEELESWARAM AT HOSDURG, KERALA",30.4,6.4,6.9,18569.0,1.0,0.27,40,277.0,80,100,60,100,0,100,13.200000000000001,28.1,23.400000000000002,0.0,2.8000000000000003,16.860000000000003,84.36
370,1563,"R NEYYAR AT AMARAVILA, KERALA",26.2,6.6,7.3,45.0,0.6,0.39,228,940.0,100,100,40,100,100,100,16.5,28.1,23.400000000000002,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94
371,2284,R NEYYAR AT ARUVIPURAM,26.2,6.9,7.2,42.0,0.5,0.18,151,774.0,100,100,40,100,100,100,16.5,28.1,23.400000000000002,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94
372,2288,R PALLICKAL AT NELLIMUKAL,25.1,6.0,7.3,92.0,1.7,0.56,256,597.0,100,100,40,100,80,100,16.5,28.1,23.400000000000002,0.72,2.8000000000000003,11.240000000000002,82.75999999999999
373,1156,"PAMBA AT CHENGANNUR, KERALA",27.4,6.1,7.2,59.0,0.7,1.04,181,311.0,100,100,60,100,100,100,16.5,28.1,23.400000000000002,0.8999999999999999,2.8000000000000003,16.860000000000003,88.56
374,1341,"PAMBA AT THAKAZHY, KERALA",28.1,4.5,6.9,1190.0,0.7,1.17,218,388.0,80,60,60,100,0,100,13.200000000000001,16.860000000000003,23.400000000000002,0.0,2.8000000000000003,16.860000000000003,73.12
375,1565,"PAMBA DOWN, KERALA",28.3,4.2,7.0,69.0,0.6,1.04,240,420.0,100,60,60,100,100,100,16.5,16.860000000000003,23.400000000000002,0.8999999999999999,2.8000000000000003,16.860000000000003,77.32000000000001
376,17,"PERIYAR NEAR ALWAYENANELOOR, KERALA",28.2,6.0,7.0,5569.0,2.2,0.68,473,1894.0,100,100,40,100,0,100,16.5,28.1,23.400000000000002,0.0,2.8000000000000003,11.240000000000002,82.03999999999999
377,18,"PERIYAR AT KALADY, KERALA",27.2,7.3,7.0,34.0,1.0,0.27,234,927.0,100,100,40,100,100,100,16.5,28.1,23.400000000000002,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94
378,1338,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",27.4,6.3,7.0,44.0,1.6,0.32,487,1876.0,100,100,40,100,100,100,16.5,28.1,23.400000000000002,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94
379,2333,RIVER PERIYAR AT MUPPATHADAM,28.2,6.4,7.2,49.0,1.4,0.23,362,1357.0,100,100,40,100,100,100,16.5,28.1,23.400000000000002,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94
380,2334,RIVER PERIYAR AT PATHALAM,27.9,5.9,7.0,3272.0,2.2,0.62,330,1284.0,100,80,40,100,0,100,16.5,22.480000000000004,23.400000000000002,0.0,2.8000000000000003,11.240000000000002,76.42000000000002
381,2335,R PERIYAR AT KALAMASSERY,27.3,4.6,7.0,65.0,1.7,0.28,631,1937.0,100,60,40,100,100,100,16.5,16.860000000000003,23.400000000000002,0.8999999999999999,2.8000000000000003,11.240000000000002,71.7
382,2336,R PERIYAR AT PURAPPALLIKAVU,28.2,6.5,6.9,4650.0,2.0,1.0,340,1573.0,80,100,40,100,0,100,13.200000000000001,28.1,23.400000000000002,0.0,2.8000000000000003,11.240000000000002,78.74000000000001
383,3468,"PERIYAR AT KWA INTAKENAN ALUVA, ERNAKULAM",28.2,6.5,7.0,42.0,1.4,1.0,249,1221.0,100,100,40,100,100,100,16.5,28.1,23.400000000000002,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94
384,2300,R PERUVAMBA AT CHANDAPPURA,26.7,6.4,6.4,45.0,1.2,1.0,142,376.0,0,100,60,100,100,100,0.0,28.1,23.400000000000002,0.8999999999999999,2.8000000000000003,16.860000000000003,72.06
385,2303,R PULLUR AT PULLUR BR.,28.0,6.0,6.1,56.0,1.2,0.0,136,438.0,0,100,60,100,100,100,0.0,28.1,23.400000000000002,0.8999999999999999,2.8000000000000003,16.860000000000003,72.06
386,2290,R PUZHACKAL AT PUZHACKAL BRIDGE,29.7,5.3,6.8,99.0,2.8,0.79,106,523.0,80,80,40,100,80,100,13.200000000000001,22.480000000000004,23.400000000000002,0.72,2.8000000000000003,11.240000000000002,73.84
387,2299,R RAMAPURAM AT RAMAPURAM BRIDGE,28.2,3.6,6.5,22131.0,1.8,0.95,105,261.0,40,40,60,100,0,100,6.6000000000000005,11.240000000000002,23.400000000000002,0.0,2.8000000000000003,16.860000000000003,60.900000000000006
388,2305,R SHRIYA AT ANGADIMOGARU,28.9,6.9,6.7,66.0,1.8,0.0,93,205.0,60,100,60,100,100,100,9.9,28.1,23.400000000000002,0.8999999999999999,2.8000000000000003,16.860000000000003,81.96000000000001
389,2296,R THALLASSERY AT PATHIPPALAM,26.4,6.0,6.6,67.0,1.5,3.69,168,398.0,40,100,60,100,100,100,6.6000000000000005,28.1,23.400000000000002,0.8999999999999999,2.8000000000000003,16.860000000000003,78.66000000000001
390,2292,R THIRUR AT THALAKKADATHUR BRIDGE,30.0,4.9,6.8,9107.0,1.6,1.0,208,614.0,80,60,40,100,0,100,13.200000000000001,16.860000000000003,23.400000000000002,0.0,2.8000000000000003,11.240000000000002,67.5
391,2306,R UPPALA AT  UPPALA BR.,30.8,6.3,7.0,18931.0,1.4,1.0,34,201.0,100,100,60,100,0,100,16.5,28.1,23.400000000000002,0.0,2.8000000000000003,16.860000000000003,87.66
392,3473,"RIVER VALAPATTANAM AT PARASSINIKADAVU, KANNUR",27.8,6.6,6.8,15525.0,1.1,0.06,149,347.0,80,100,60,100,0,100,13.200000000000001,28.1,23.400000000000002,0.0,2.8000000000000003,16.860000000000003,84.36
393,1442,"VAMANAPURAM, KERALA",26.7,7.1,7.5,46.0,0.8,1.0,239,1097.0,100,100,40,100,100,100,16.5,28.1,23.400000000000002,0.8999999999999999,2.8000000000000003,11.240000000000002,82.94
394,1448,"NAGAVALLI AT THOTAPALLI REGULATOR, A.P.",27.0,6.0,7.3,432.0,1.2,3.0,3,78.0,100,100,60,100,0,100,16.5,28.1,23.400000000000002,0.0,2.8000000000000003,16.860000000000003,87.66
